state,year,urate,children,nonwhite,finc,earn,age,ed,work,unearn
33,1992,7.5999999,3,1,5697.0064148,0,28,11,0,5.6970064148
33,1992,7.5999999,1,1,6717.4340699,2379.4725588,26,10,1,4.337961511
33,1992,7.5999999,1,1,3679.0306486,0,44,7,0,3.6790306486
33,1992,7.5999999,4,1,6863.8631504,0,23,10,0,6.8638631504
33,1992,7.5999999,4,0,9294.814682800001,3076.1546686,24,11,1,6.218660014299999
33,1992,7.5999999,4,0,6877.5908767,0,26,11,0,6.8775908767
33,1992,7.5999999,0,1,30200.997862,28599.429793,45,10,1,1.6015680684
33,1992,7.5999999,0,0,0,0,41,7,0,0
33,1992,7.5999999,0,0,26504.807555,26311.47541,39,11,1,.1933321454
33,1992,7.5999999,1,0,3601.2401996,38.895224519,29,7,1,3.5623449751
33,1992,7.5999999,3,1,11874.48325,0,34,9,0,11.87448325
33,1992,7.5999999,4,1,5038.0755524,0,30,10,0,5.0380755524
33,1992,7.5999999,0,0,4951.1332858,4575.9087669,37,10,1,.37522451889
33,1992,7.5999999,0,1,19820.548824,0,50,7,0,19.820548824
33,1992,7.5999999,2,1,4873.3428368,0,30,10,0,4.8733428368
33,1992,7.5999999,1,1,23682.615823,1372.7726301,46,11,0,22.309843193
33,1992,7.5999999,1,1,3674.4547398,0,33,7,0,3.6744547398
33,1992,7.5999999,0,0,23348.574483,17502.851033,50,11,1,5.845723449799999
33,1992,7.5999999,0,0,4530.1496793,0,26,10,0,4.5301496793
33,1992,7.5999999,3,1,5079.2587313,0,25,10,0,5.0792587313
34,1992,8.8999996,0,0,5834.2836778,2059.1589451,49,10,1,3.7751247327
34,1992,8.8999996,1,0,8465.4312188,5719.8859587,31,11,1,2.7455452602
34,1992,8.8999996,0,1,3628.6956522,0,33,3,0,3.6286956522
34,1992,8.8999996,2,1,22798.321454,17159.657876,21,10,1,5.638663578
34,1992,8.8999996,8,0,25538.146828,25057.676408,22,7,1,.48047042053
34,1992,8.8999996,1,0,5504.8182466,0,44,10,0,5.5048182466
34,1992,8.8999996,0,1,29629.009266,26837.704918,51,11,1,2.7913043478
34,1992,8.8999996,2,0,32466.072701,32466.072701,28,11,1,0
34,1992,8.8999996,1,1,8456.2794013,0,53,10,0,8.4562794013
34,1992,8.8999996,1,1,13384.533143,13384.533143,46,10,1,0
34,1992,8.8999996,0,1,5243.9914469,0,40,7,0,5.2439914469
34,1992,8.8999996,0,1,81078.239487,71429.935852,28,7,1,9.6483036351
34,1992,8.8999996,2,1,2699.7861725,0,20,10,0,2.6997861725
34,1992,8.8999996,2,0,38841.457591,27824.957234,52,11,0,11.016500356
34,1992,8.8999996,1,0,5517.4019957,0,49,7,0,5.5174019957
34,1992,8.8999996,0,0,3431.9315752,0,51,0,0,3.4319315752
34,1992,8.8999996,4,0,10190.548824,2859.9429793,34,11,1,7.3306058446
34,1992,8.8999996,1,1,21645.192445,0,46,7,0,21.645192445
34,1992,8.8999996,0,0,571.98859587,571.98859587,23,11,1,0
34,1992,8.8999996,0,1,5285.1746258,0,45,7,0,5.2851746258
34,1992,8.8999996,2,0,15558.089808,12583.749109,27,10,1,2.9743406985
34,1992,8.8999996,1,0,29568.378475,21506.771205,51,7,1,8.0616072701
34,1992,8.8999996,1,0,11439.771917,11439.771917,39,10,1,0
34,1992,8.8999996,0,0,45236.290093,43333.856023,52,10,1,1.9024340699
34,1992,8.8999996,3,1,7207.0563079,343.19315752,22,7,1,6.8638631504
34,1992,8.8999996,2,1,8698.8025659,3660.7270135,34,11,1,5.0380755524
34,1992,8.8999996,0,0,0,0,23,10,0,0
34,1992,8.8999996,1,0,17159.657876,17159.657876,41,7,1,0
34,1992,8.8999996,1,1,13346.781896,13155.737705,46,10,1,.19104419102
34,1992,8.8999996,1,1,4145.7733428,0,50,7,0,4.1457733428
34,1992,8.8999996,5,0,5948.681397,0,27,11,0,5.948681397000001
34,1992,8.8999996,5,0,8236.635780500001,0,31,11,0,8.2366357805
34,1992,8.8999996,0,0,6749.4654312,6749.4654312,21,11,1,0
34,1992,8.8999996,2,0,14471.311475,7836.2437634,35,10,1,6.635067712
34,1992,8.8999996,0,1,25167.498218,25167.498218,44,11,1,0
34,1992,8.8999996,0,0,6236.9636493,0,21,10,0,6.2369636493
34,1992,8.8999996,1,0,4804.7042053,4804.7042053,21,10,1,0
34,1992,8.8999996,3,0,1574.1126158,0,32,11,0,1.5741126158
34,1992,8.8999996,3,0,12942.957947,12629.508197,36,7,1,.31344975053
34,1992,8.8999996,0,1,43411.646472,34065.352815,46,10,1,9.3462936565
34,1992,8.8999996,4,0,5678.7027798,0,29,10,0,5.6787027798
34,1992,8.8999996,3,1,6177.4768354,0,26,11,0,6.177476835399999
34,1992,8.8999996,1,1,14871.703493,14871.703493,34,11,1,0
34,1992,8.8999996,0,1,34012.729865,14223.068425,20,11,1,19.78966144
34,1992,8.8999996,1,1,12016.336422,0,22,11,0,12.016336422
34,1992,8.8999996,0,1,10218.004277,4118.3178902,51,9,0,6.0996863863
34,1992,8.8999996,3,1,6392.5445474,915.18175339,25,11,1,5.477362793999999
34,1992,8.8999996,0,1,0,0,20,10,0,0
34,1992,8.8999996,1,0,44477.833215,25167.498218,42,7,1,19.310334996
34,1992,8.8999996,1,1,3428.4996436,96.09408410499999,36,11,0,3.3324055595
34,1992,8.8999996,0,1,6155.7412687,6155.7412687,53,7,1,0
34,1992,8.8999996,2,1,14128.118318,9597.968638599999,36,11,1,4.5301496793
34,1992,8.8999996,0,1,19447.612259,19447.612259,25,11,1,0
34,1992,8.8999996,1,0,81081.671418,60630.791162,32,0,0,20.450880257
34,1992,8.8999996,2,0,10155.085531,0,24,10,0,10.155085531
34,1992,8.8999996,1,1,31912.387741,20820.38489,35,11,0,11.092002851
34,1992,8.8999996,0,0,10243.171775,0,32,11,0,10.243171775
34,1992,8.8999996,4,1,10684.746971,3546.3292944,41,11,0,7.1384176764
34,1992,8.8999996,0,1,4575.9087669,1143.9771917,54,7,0,3.4319315752
34,1992,8.8999996,2,1,2287.9543835,0,37,10,0,2.2879543835
34,1992,8.8999996,1,0,6291.8745545,4003.9201711,27,9,1,2.2879543835
34,1992,8.8999996,3,1,6635.067712,0,38,10,0,6.635067712
34,1992,8.8999996,3,0,11108.018532,10982.181041,39,11,1,.12583749109
34,1992,8.8999996,1,1,21735.566643,21735.566643,31,11,1,0
34,1992,8.8999996,0,1,43654.169636,40908.624376,50,11,1,2.7455452602
34,1992,8.8999996,0,1,94890.6201,79893.07911599999,30,9,1,14.997540984
34,1992,8.8999996,2,1,6301.0263721,0,25,11,0,6.3010263721
34,1992,8.8999996,0,1,4360.8410549,2173.5566643,36,11,1,2.1872843906
34,1992,8.8999996,0,0,1715.9657876,1715.9657876,37,9,1,0
34,1992,8.8999996,1,1,8579.828938000001,6406.2722737,51,9,1,2.1735566643
34,1992,8.8999996,2,1,22798.321454,17159.657876,39,10,0,5.638663578
34,1992,8.8999996,2,1,20569.853885,0,21,11,0,20.569853885
34,1992,8.8999996,0,0,40039.201711,40039.201711,27,11,1,0
34,1992,8.8999996,2,1,7797.3485388,823.66357805,23,11,1,6.9736849608
35,1992,5.1999998,0,0,26605.477548,26292.027798,37,11,1,.31344975053
35,1992,5.1999998,1,1,3056.7070563,2553.3570919,24,11,1,.50334996436
35,1992,5.1999998,0,0,38217.990021,18875.623664,40,0,0,19.342366358
35,1992,5.1999998,6,1,7779.0449038,2287.9543835,31,10,1,5.4910905203
35,1992,5.1999998,0,0,6067.6550249,0,36,11,0,6.067655024900001
35,1992,5.1999998,3,0,8291.546685699999,1427.6835353,28,10,1,6.8638631504
35,1992,5.1999998,2,1,16969.757662,11504.978617,38,11,1,5.4647790449
35,1992,5.1999998,4,1,13151.161796,3431.9315752,35,11,0,9.719230221
35,1992,5.1999998,2,0,3546.3292944,0,31,7,0,3.5463292944
35,1992,5.1999998,5,1,3981.0406272,0,31,11,0,3.9810406272
35,1992,5.1999998,0,0,571.98859587,571.98859587,24,11,1,0
35,1992,5.1999998,0,0,6506.9422666,0,28,11,0,6.5069422666
35,1992,5.1999998,5,0,10898.670706,0,31,11,0,10.898670706
35,1992,5.1999998,0,1,988.39629366,0,44,10,0,.9883962936599999
35,1992,5.1999998,0,0,9158.681397,800.78403421,32,9,1,8.357897362800001
35,1992,5.1999998,2,0,15786.885246,457.59087669,26,9,1,15.329294369
35,1992,5.1999998,0,0,8502.038489,5605.4882395,49,10,1,2.8965502495
35,1992,5.1999998,7,1,5719.8859587,5719.8859587,34,11,1,0
35,1992,5.1999998,1,0,1532.9294369,0,33,9,0,1.5329294369
35,1992,5.1999998,1,1,6040.1995723,0,36,11,0,6.0401995723
35,1992,5.1999998,1,1,19024.340699,18303.635068,33,11,1,.7207056307899999
41,1992,5.1999998,1,1,6342.209551,0,25,11,0,6.342209551
41,1992,5.1999998,3,1,9211.3043478,0,24,10,0,9.211304347800001
41,1992,5.1999998,0,0,3363.2929437,3363.2929437,20,11,1,0
41,1992,5.1999998,5,1,11668.567356,0,38,7,0,11.668567356
41,1992,5.1999998,0,1,18303.635068,18303.635068,51,9,1,0
41,1992,5.1999998,0,0,13344.493942,0,48,7,0,13.344493942
41,1992,5.1999998,2,1,27323.895225,1161.1368496,39,9,1,26.162758375
41,1992,5.1999998,0,0,4530.1496793,0,32,11,0,4.5301496793
41,1992,5.1999998,0,0,12367.53742,0,50,7,0,12.36753742
41,1992,5.1999998,0,0,18303.635068,18303.635068,45,11,1,0
42,1992,4.6999998,3,1,13727.726301,13727.726301,28,11,1,0
42,1992,4.6999998,0,0,32192.662153,31930.691376,22,11,1,.26197077691
42,1992,4.6999998,0,0,13073.371347,0,49,3,0,13.073371347
42,1992,4.6999998,0,0,6630.4918033,0,37,7,0,6.6304918033
42,1992,4.6999998,0,0,1143.9771917,1143.9771917,34,11,1,0
42,1992,4.6999998,1,0,5092.9864576,137.27726301,22,7,1,4.9557091946
42,1992,4.6999998,0,0,17159.657876,17159.657876,43,10,1,0
42,1992,4.6999998,1,0,15298.406985,14612.02067,35,11,1,.68638631504
42,1992,4.6999998,3,0,5159.3371347,4472.9508197,44,10,1,.68638631504
42,1992,4.6999998,1,1,16561.357805,15735.406272,40,11,1,.8259515324300001
42,1992,4.6999998,4,0,27577.858161,23451.532431,35,11,1,4.1263257306
42,1992,4.6999998,0,0,14160.149679,5719.8859587,28,10,1,8.440263720599999
42,1992,4.6999998,1,0,2573.9486814,514.7897362800001,25,10,1,2.0591589451
42,1992,4.6999998,0,0,84673.7598,80078.403421,47,11,1,4.5953563792
42,1992,4.6999998,0,0,0,0,21,11,0,0
43,1992,5.6999998,1,0,1715.9657876,1715.9657876,35,10,0,0
43,1992,5.6999998,1,1,8918.446186700001,5719.8859587,53,11,1,3.1985602281
43,1992,5.6999998,1,1,3212.2879544,0,22,11,0,3.2122879544
43,1992,5.6999998,0,0,27835.253029,571.98859587,36,0,0,27.263264433
43,1992,5.6999998,0,0,8602.7084818,8007.8403421,35,10,1,.5948681397000001
43,1992,5.6999998,2,1,4694.8823949,0,22,7,0,4.6948823949
43,1992,5.6999998,3,0,6925.6379187,3953.5851746,23,11,1,2.9720527441
43,1992,5.6999998,2,1,4008.4960798,0,24,11,0,4.0084960798
43,1992,5.6999998,0,0,31852.900927,0,25,7,0,31.852900927
43,1992,5.6999998,0,0,15008.980756,14871.703493,37,7,1,.13727726301
43,1992,5.6999998,4,0,5559.7291518,0,33,10,0,5.5597291518
43,1992,5.6999998,0,0,15603.848895,15443.692088,37,10,1,.16015680684
43,1992,5.6999998,0,0,5948.681397,5948.681397,34,7,1,0
43,1992,5.6999998,0,0,8240.067712,171.59657876,48,7,1,8.068471133299999
43,1992,5.6999998,2,0,3981.0406272,0,21,10,0,3.9810406272
43,1992,5.6999998,0,0,5866.3150392,2859.9429793,23,9,1,3.0063720599
43,1992,5.6999998,1,1,5891.4825374,5205.0962224,35,7,1,.68638631504
43,1992,5.6999998,1,1,7637.191732,0,26,10,0,7.637191732
43,1992,5.6999998,1,0,7495.3385602,0,31,0,0,7.4953385602
43,1992,5.6999998,2,0,6863.8631504,0,29,11,0,6.8638631504
43,1992,5.6999998,0,0,4003.9201711,4003.9201711,20,10,1,0
43,1992,5.6999998,1,0,7435.8517463,1715.9657876,34,11,1,5.7198859587
43,1992,5.6999998,2,0,29710.231646,7721.8460442,37,11,1,21.988385602
43,1992,5.6999998,1,0,7609.7362794,0,50,7,0,7.6097362794
43,1992,5.6999998,1,1,5440.7555239,2516.7498218,33,11,1,2.9240057021
43,1992,5.6999998,3,0,4097.7263008,0,25,7,0,4.0977263008
43,1992,5.6999998,2,1,4295.634355,215.06771205,50,11,0,4.0805666429
44,1992,5.0999999,0,0,19459.052031,19447.612259,44,7,1,.011439771917
44,1992,5.0999999,0,0,23680.327869,23680.327869,20,11,1,0
44,1992,5.0999999,1,0,4475.2387741,0,20,11,0,4.4752387741
44,1992,5.0999999,0,0,10515.438346,8141.6856736,46,9,1,2.3737526728
44,1992,5.0999999,0,0,6905.0463293,0,30,7,0,6.9050463293
44,1992,5.0999999,0,0,5182.2166785,0,46,7,0,5.1822166785
44,1992,5.0999999,3,0,14043.464006,800.78403421,37,10,0,13.242679971
44,1992,5.0999999,1,0,9767.277263,0,33,7,0,9.767277263
44,1992,5.0999999,1,0,8800.616536,366.07270135,33,9,0,8.434543834599999
44,1992,5.0999999,1,0,66451.347113,65307.369922,26,10,1,1.1439771917
44,1992,5.0999999,2,0,4475.2387741,0,22,9,0,4.4752387741
44,1992,5.0999999,2,0,5504.8182466,0,44,9,0,5.5048182466
44,1992,5.0999999,2,0,6252.97933,0,22,9,0,6.252979330000001
44,1992,5.0999999,0,0,2978.9166073,0,36,7,0,2.9789166073
45,1992,3.2,0,0,4236.147541,743.58517463,36,7,1,3.4925623664
45,1992,3.2,1,0,3482.2665716,0,23,9,0,3.4822665716
45,1992,3.2,0,0,4575.9087669,4575.9087669,21,7,1,0
45,1992,3.2,0,0,23680.327869,23680.327869,22,7,1,0
45,1992,3.2,0,0,24239.732716,13727.726301,48,7,1,10.512006415
45,1992,3.2,1,0,4575.9087669,4575.9087669,33,11,1,0
45,1992,3.2,0,0,6156.8852459,6154.5972915,37,9,1,.0022879543835
45,1992,3.2,0,0,5719.8859587,5719.8859587,49,7,1,0
45,1992,3.2,0,0,0,0,35,7,0,0
45,1992,3.2,1,0,0,0,20,10,0,0
45,1992,3.2,3,0,12915.502495,258.53884533,29,10,1,12.656963649
45,1992,3.2,0,0,5719.8859587,5719.8859587,33,7,1,0
45,1992,3.2,4,0,6982.8367783,274.55452602,27,11,1,6.7082822523
45,1992,3.2,0,0,5719.8859587,5719.8859587,35,7,1,0
45,1992,3.2,0,0,0,0,34,7,0,0
45,1992,3.2,0,0,4575.9087669,4575.9087669,41,7,1,0
45,1992,3.2,3,0,0,0,25,9,0,0
45,1992,3.2,1,0,5170.7769066,2082.038489,20,7,1,3.0887384177
45,1992,3.2,0,0,2387.4803991,2387.4803991,48,7,1,0
45,1992,3.2,1,0,16441.2402,15068.467569,37,11,1,1.3727726301
45,1992,3.2,0,0,23680.327869,23680.327869,23,7,1,0
45,1992,3.2,0,0,42018.282252,34959.942979,34,7,1,7.058339273
45,1992,3.2,0,0,3431.9315752,3431.9315752,22,10,1,0
46,1992,3,0,0,1372.7726301,0,22,9,0,1.3727726301
46,1992,3,1,0,14070.919458,14070.919458,37,10,1,0
46,1992,3,0,0,22216.037063,22216.037063,21,11,1,0
46,1992,3,3,1,6657.9472559,0,24,7,0,6.6579472559
46,1992,3,2,1,10089.878831,5491.0905203,23,9,1,4.5987883108
46,1992,3,0,0,8694.226657200001,8694.226657200001,47,11,1,0
47,1992,4.3000002,0,0,49648.610121,49648.610121,47,11,1,0
47,1992,4.3000002,2,0,5946.3934426,0,20,11,0,5.9463934426
47,1992,4.3000002,2,1,15185.153243,15185.153243,32,7,1,0
47,1992,4.3000002,0,0,59016.639344,57770.848182,21,11,1,1.2457911618
47,1992,4.3000002,2,0,11682.295082,0,31,9,0,11.682295082
47,1992,4.3000002,2,0,5298.9023521,0,33,9,0,5.2989023521
47,1992,4.3000002,0,0,5376.6928011,5376.6928011,53,10,1,0
47,1992,4.3000002,2,0,17809.436921,17809.436921,37,11,1,0
47,1992,4.3000002,4,0,12583.749109,12583.749109,25,10,1,0
47,1992,4.3000002,1,0,0,0,28,9,0,0
47,1992,4.3000002,1,0,8488.310762700001,7859.1233072,22,11,1,.62918745545
47,1992,4.3000002,0,1,31139.059159,25167.498218,53,9,0,5.9715609408
47,1992,4.3000002,0,0,13172.897363,12114.71846,42,11,1,1.0581789024
47,1992,4.3000002,3,1,3836.8995011,2738.681397,33,11,1,1.0982181041
51,1992,5.3000002,1,0,58378.300071,57198.859587,48,10,1,1.1794404847
51,1992,5.3000002,0,0,20613.325018,15924.162509,35,10,1,4.6891625089
51,1992,5.3000002,1,0,7092.6585887,7092.6585887,22,11,1,0
51,1992,5.3000002,0,0,19447.612259,19447.612259,22,10,1,0
51,1992,5.3000002,0,0,22879.543835,22879.543835,29,11,1,0
51,1992,5.3000002,1,1,8497.462580199999,0,49,11,0,8.497462580199999
51,1992,5.3000002,0,1,0,0,22,3,0,0
51,1992,5.3000002,2,0,13728.870278,13727.726301,36,10,1,.0011439771917
51,1992,5.3000002,0,1,13681.967213,13681.967213,42,9,1,0
51,1992,5.3000002,1,0,42613.150392,42327.156094,27,10,1,.28599429793
51,1992,5.3000002,0,0,9897.6906629,0,52,11,0,9.897690662900001
51,1992,5.3000002,0,1,22879.543835,22879.543835,50,9,1,0
51,1992,5.3000002,0,1,17859.771917,15100.498931,33,11,1,2.7592729865
51,1992,5.3000002,1,0,3706.4861012,0,25,11,0,3.7064861012
51,1992,5.3000002,1,1,5669.5509622,0,49,3,0,5.6695509622
51,1992,5.3000002,1,1,34917.615823,26311.47541,42,11,1,8.6061404134
51,1992,5.3000002,1,0,15672.487527,13155.737705,32,9,1,2.5167498218
51,1992,5.3000002,1,0,16015.680684,16015.680684,35,10,1,0
51,1992,5.3000002,0,0,15546.650036,3660.7270135,42,10,1,11.885923022
51,1992,5.3000002,3,1,10663.011404,9266.215253,33,11,1,1.3967961511
52,1992,6.6999998,1,1,0,0,28,11,0,0
52,1992,6.6999998,0,0,2114.0698503,0,50,11,0,2.1140698503
52,1992,6.6999998,0,0,0,0,39,9,0,0
52,1992,6.6999998,4,0,8745.705630799999,0,30,7,0,8.7457056308
52,1992,6.6999998,0,0,13681.967213,13681.967213,45,11,1,0
52,1992,6.6999998,2,1,5948.681397,5948.681397,34,11,1,0
52,1992,6.6999998,1,1,2573.9486814,0,44,7,0,2.5739486814
52,1992,6.6999998,1,1,4398.5923022,0,36,7,0,4.3985923022
52,1992,6.6999998,0,1,10524.590164,10524.590164,36,3,1,0
52,1992,6.6999998,0,0,3580.6486101,2803.8880969,32,11,1,.7767605131899999
52,1992,6.6999998,4,0,3129.9215966,0,43,10,0,3.1299215966
52,1992,6.6999998,3,0,6067.6550249,0,39,9,0,6.067655024900001
52,1992,6.6999998,2,1,5175.3528154,0,38,10,0,5.175352815399999
52,1992,6.6999998,1,0,3156.233072,1498.6101212,22,11,1,1.6576229508
52,1992,6.6999998,5,1,7323.7419815,0,29,11,0,7.3237419815
53,1992,8.6000004,1,1,915.18175339,915.18175339,48,11,0,0
53,1992,8.6000004,0,1,68391.532431,68283.998574,20,11,1,.10753385602
53,1992,8.6000004,0,1,15214.89665,13727.726301,53,11,1,1.4871703493
53,1992,8.6000004,1,1,4737.209551,3261.4789736,39,11,0,1.4757305773
53,1992,8.6000004,6,1,7531.9458304,613.17177477,34,11,0,6.9187740556
53,1992,8.6000004,0,1,17159.657876,17159.657876,52,11,1,0
53,1992,8.6000004,0,1,19447.612259,19447.612259,30,11,1,0
53,1992,8.6000004,1,1,12361.817534,11439.771917,21,9,1,.9220456165399999
53,1992,8.6000004,3,1,4908.8061297,0,21,11,0,4.9088061297
53,1992,8.6000004,2,1,3431.9315752,0,29,10,0,3.4319315752
53,1992,8.6000004,0,1,26311.47541,26311.47541,46,11,1,0
53,1992,8.6000004,2,1,5521.9779045,0,24,10,0,5.5219779045
53,1992,8.6000004,0,1,22197.733428,0,53,11,0,22.197733428
53,1992,8.6000004,0,1,17159.657876,17159.657876,23,10,1,0
53,1992,8.6000004,1,1,5147.8973628,5147.8973628,51,0,0,0
53,1992,8.6000004,2,1,915.18175339,915.18175339,24,11,1,0
53,1992,8.6000004,1,0,27517.22737,20591.589451,38,11,1,6.925637918700001
53,1992,8.6000004,1,1,6291.8745545,6291.8745545,25,10,1,0
53,1992,8.6000004,0,1,5719.8859587,5719.8859587,26,3,1,0
53,1992,8.6000004,0,1,24421.625089,15558.089808,27,11,0,8.863535281500001
53,1992,8.6000004,4,1,5548.2893799,0,32,10,0,5.5482893799
53,1992,8.6000004,0,1,24421.625089,15558.089808,46,9,1,8.863535281500001
53,1992,8.6000004,2,1,17159.657876,17159.657876,29,11,1,0
53,1992,8.6000004,0,1,3088.7384177,0,53,10,0,3.0887384177
53,1992,8.6000004,2,1,20318.178902,6943.9415538,44,11,1,13.374237349
53,1992,8.6000004,2,1,2402.3521026,0,24,11,0,2.4023521026
53,1992,8.6000004,1,1,1887.5623664,0,23,7,0,1.8875623664
53,1992,8.6000004,2,1,4406.6001426,0,41,9,0,4.4066001426
53,1992,8.6000004,0,1,16587.66928,16587.66928,34,10,1,0
53,1992,8.6000004,0,1,13727.726301,13727.726301,31,10,1,0
53,1992,8.6000004,1,1,10066.999287,10066.999287,38,10,1,0
53,1992,8.6000004,2,1,5614.640057,0,20,11,0,5.614640057
53,1992,8.6000004,0,1,17640.128297,17640.128297,42,0,1,0
53,1992,8.6000004,2,1,3981.0406272,3431.9315752,46,11,1,.54910905203
53,1992,8.6000004,0,1,100536.14754,76074.48325,54,11,1,24.461664291
53,1992,8.6000004,0,1,20591.589451,20591.589451,25,11,1,0
53,1992,8.6000004,0,1,24843.752673,24224.861012,52,11,1,.61889166073
53,1992,8.6000004,1,1,0,0,22,11,0,0
53,1992,8.6000004,1,1,5321.7818959,915.18175339,20,7,0,4.4066001426
53,1992,8.6000004,1,1,2974.3406985,0,26,9,0,2.9743406985
53,1992,8.6000004,0,1,4347.1133286,0,37,10,0,4.347113328600001
53,1992,8.6000004,0,1,7435.8517463,0,24,7,0,7.4358517463
53,1992,8.6000004,0,1,15123.378475,0,30,10,0,15.123378475
53,1992,8.6000004,4,1,3431.9315752,3431.9315752,41,0,1,0
53,1992,8.6000004,2,1,4575.9087669,4575.9087669,35,11,1,0
53,1992,8.6000004,5,1,9279.9429793,0,29,11,0,9.279942979299999
54,1992,6.4000001,0,1,0,0,25,9,0,0
54,1992,6.4000001,3,1,3435.3635068,3435.3635068,22,11,1,0
54,1992,6.4000001,1,0,16175.837491,608.595866,31,10,1,15.567241625
54,1992,6.4000001,2,0,13589.305061,0,26,9,0,13.589305061
54,1992,6.4000001,1,0,2266.2188168,0,51,7,0,2.2662188168
54,1992,6.4000001,0,0,39422.598004,37751.247327,21,9,1,1.6713506771
54,1992,6.4000001,3,0,16531.614398,13756.325731,31,10,1,2.7752886671
54,1992,6.4000001,0,0,9767.277263,7193.3285816,41,9,1,2.5739486814
54,1992,6.4000001,0,0,3648.1432644,0,33,9,0,3.6481432644
54,1992,6.4000001,0,1,20362.794013,20362.794013,47,11,1,0
54,1992,6.4000001,0,1,20362.794013,20362.794013,51,7,1,0
54,1992,6.4000001,0,0,13059.643621,3088.7384177,51,10,1,9.970905203099999
54,1992,6.4000001,5,1,4694.8823949,0,33,11,0,4.6948823949
54,1992,6.4000001,0,1,10410.192445,10410.192445,33,11,1,0
54,1992,6.4000001,1,1,16587.66928,16587.66928,33,10,1,0
54,1992,6.4000001,0,1,11439.771917,11439.771917,35,7,1,0
54,1992,6.4000001,2,1,10044.119743,10044.119743,36,11,1,0
54,1992,6.4000001,3,0,9485.8588738,0,38,9,0,9.4858588738
54,1992,6.4000001,0,0,9767.277263,7193.3285816,44,9,1,2.5739486814
54,1992,6.4000001,0,0,14765.313614,0,53,3,0,14.765313614
54,1992,6.4000001,0,0,5206.2401996,0,43,7,0,5.2062401996
54,1992,6.4000001,2,0,5051.8032787,3431.9315752,31,11,1,1.6198717035
55,1992,11.4,3,0,13270.135424,12583.749109,33,10,1,.68638631504
55,1992,11.4,3,0,3857.4910905,0,24,11,0,3.8574910905
55,1992,11.4,1,0,3104.7540984,2745.5452602,25,7,1,.3592088382
55,1992,11.4,1,0,2759.2729865,0,20,11,0,2.7592729865
55,1992,11.4,0,0,14386.657163,0,50,11,0,14.386657163
55,1992,11.4,2,1,3418.2038489,0,31,11,0,3.4182038489
55,1992,11.4,0,0,27199.201711,0,28,9,0,27.199201711
55,1992,11.4,2,0,15435.684248,1760.5808981,22,9,1,13.67510335
55,1992,11.4,1,0,6188.9166073,1555.8089808,42,9,0,4.6331076265
55,1992,11.4,2,0,3418.2038489,0,27,7,0,3.4182038489
55,1992,11.4,0,0,56239.062723,15283.535282,39,10,1,40.955527441
55,1992,11.4,0,0,17.159657876,17.159657876,32,7,1,0
55,1992,11.4,3,0,25201.817534,34.319315752,34,11,0,25.167498218
55,1992,11.4,1,0,22471.143977,9521.322166800001,22,9,0,12.94982181
55,1992,11.4,3,0,3431.9315752,0,27,9,0,3.4319315752
55,1992,11.4,0,0,11636.535994,9151.817533900001,45,7,1,2.4847184604
55,1992,11.4,0,0,3431.9315752,3431.9315752,22,11,0,0
55,1992,11.4,0,0,14843.104063,14642.908054,30,11,1,.20019600855
55,1992,11.4,0,0,0,0,24,7,0,0
55,1992,11.4,1,0,52622.95082,46903.064861,20,0,0,5.7198859587
55,1992,11.4,0,0,0,0,20,11,0,0
55,1992,11.4,1,0,17214.568781,0,52,10,0,17.214568781
55,1992,11.4,1,0,11158.353528,11158.353528,40,9,1,0
55,1992,11.4,2,0,3431.9315752,0,39,11,0,3.4319315752
55,1992,11.4,2,0,3898.6742694,480.47042053,33,10,1,3.4182038489
55,1992,11.4,0,0,16516.742694,16516.742694,21,9,0,0
55,1992,11.4,3,0,9380.612972200001,1143.9771917,36,10,0,8.2366357805
55,1992,11.4,3,0,1450.5630791,0,24,11,0,1.4505630791
55,1992,11.4,0,0,228.79543835,228.79543835,44,7,0,0
55,1992,11.4,0,0,0,0,36,9,0,0
56,1992,6,2,1,13105.402708,3431.9315752,27,11,1,9.6734711333
56,1992,6,0,0,15443.692088,15443.692088,34,11,1,0
56,1992,6,0,0,48447.43407,46331.076265,48,10,1,2.1163578047
56,1992,6,0,0,48275.837491,40039.201711,20,11,1,8.2366357805
56,1992,6,3,1,5719.8859587,5719.8859587,21,11,1,0
56,1992,6,0,1,12478.503207,0,24,10,0,12.478503207
56,1992,6,0,0,0,0,21,7,0,0
56,1992,6,2,0,6210.6521739,0,35,7,0,6.2106521739
56,1992,6,1,0,3377.02067,0,26,9,0,3.37702067
56,1992,6,1,0,11439.771917,11439.771917,42,11,1,0
56,1992,6,0,0,29217.177477,29217.177477,53,10,1,0
56,1992,6,2,0,13498.930862,13498.930862,24,11,1,0
56,1992,6,0,1,8701.0905203,3157.3770492,28,10,1,5.5437134711
56,1992,6,0,0,2114.0698503,0,38,9,0,2.1140698503
